103.1.70.66; 103.1.70.66; /beginner/droidsev3.pptx; 11/Oct/2014:06:56:20;  103.1.70.66;   5.2999,100.2605;   Bayan Lepas;   Pulau Pinang
c-67-183-200-71.hsd1.wa.comcast.net; 67.183.200.71; /advanced/myblocks.pdf; 16/Oct/2014:14:19:21;  c-67-183-200-71.hsd1.wa.comcast.net;   47.1032,-122.8649;   Olympia;   Washington
c-67-183-200-71.hsd1.wa.comcast.net; 67.183.200.71; /advanced/myblocks.pdf; 16/Oct/2014:14:19:22;  c-67-183-200-71.hsd1.wa.comcast.net;   47.1032,-122.8649;   Olympia;   Washington
c-67-183-200-71.hsd1.wa.comcast.net; 67.183.200.71; /advanced/myblocks.pdf; 16/Oct/2014:14:19:22;  c-67-183-200-71.hsd1.wa.comcast.net;   47.1032,-122.8649;   Olympia;   Washington
c-67-183-200-71.hsd1.wa.comcast.net; 67.183.200.71; /advanced/myblocks.pdf; 16/Oct/2014:14:19:20;  c-67-183-200-71.hsd1.wa.comcast.net;   47.1032,-122.8649;   Olympia;   Washington
c-67-183-200-71.hsd1.wa.comcast.net; 67.183.200.71; /advanced/myblocks.pdf; 16/Oct/2014:14:19:22;  c-67-183-200-71.hsd1.wa.comcast.net;   47.1032,-122.8649;   Olympia;   Washington
c-67-183-200-71.hsd1.wa.comcast.net; 67.183.200.71; /advanced/myblocks.pdf; 16/Oct/2014:14:19:22;  c-67-183-200-71.hsd1.wa.comcast.net;   47.1032,-122.8649;   Olympia;   Washington
c-67-183-200-71.hsd1.wa.comcast.net; 67.183.200.71; /advanced/myblocks.pdf; 16/Oct/2014:14:19:22;  c-67-183-200-71.hsd1.wa.comcast.net;   47.1032,-122.8649;   Olympia;   Washington
c-67-183-200-71.hsd1.wa.comcast.net; 67.183.200.71; /advanced/myblocks.pdf; 16/Oct/2014:14:19:23;  c-67-183-200-71.hsd1.wa.comcast.net;   47.1032,-122.8649;   Olympia;   Washington
c-67-183-200-71.hsd1.wa.comcast.net; 67.183.200.71; /advanced/myblocks.pdf; 16/Oct/2014:14:19:25;  c-67-183-200-71.hsd1.wa.comcast.net;   47.1032,-122.8649;   Olympia;   Washington
c-67-183-200-71.hsd1.wa.comcast.net; 67.183.200.71; /advanced/myblocks.pdf; 16/Oct/2014:14:19:26;  c-67-183-200-71.hsd1.wa.comcast.net;   47.1032,-122.8649;   Olympia;   Washington
c-67-183-200-71.hsd1.wa.comcast.net; 67.183.200.71; /advanced/myblocks.pdf; 16/Oct/2014:14:19:28;  c-67-183-200-71.hsd1.wa.comcast.net;   47.1032,-122.8649;   Olympia;   Washington
c-67-183-200-71.hsd1.wa.comcast.net; 67.183.200.71; /advanced/myblocks.pdf; 16/Oct/2014:14:19:29;  c-67-183-200-71.hsd1.wa.comcast.net;   47.1032,-122.8649;   Olympia;   Washington
c-67-183-200-71.hsd1.wa.comcast.net; 67.183.200.71; /advanced/myblocks.pdf; 16/Oct/2014:14:19:30;  c-67-183-200-71.hsd1.wa.comcast.net;   47.1032,-122.8649;   Olympia;   Washington
c-67-183-200-71.hsd1.wa.comcast.net; 67.183.200.71; /advanced/myblocks.pdf; 16/Oct/2014:14:19:31;  c-67-183-200-71.hsd1.wa.comcast.net;   47.1032,-122.8649;   Olympia;   Washington
84.125.113.165.dyn.user.ono.com; 0.0.0.0; /intermediate/colorfollower.ev3; 16/Oct/2014:14:19:53; None; None; None; None
84.125.113.165.dyn.user.ono.com; 0.0.0.0; /advanced/linefollower.ev3; 16/Oct/2014:14:20:07; None; None; None; None
wireless_broadband_router; 98.111.220.189; /advanced/myblocks.pdf; 16/Oct/2014:14:30:12;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /advanced/myblocks.pdf; 16/Oct/2014:14:30:12;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
wireless_broadband_router; 98.111.220.189; /advanced/myblocks.pdf; 16/Oct/2014:14:30:13;  wireless_broadband_router;   40.5048,-79.9132;   Pittsburgh;   Pennsylvania
c-76-108-136-81.hsd1.fl.comcast.net; 76.108.136.81; /advanced/gyroturn.ev3; 16/Oct/2014:14:35:42;  c-76-108-136-81.hsd1.fl.comcast.net;   26.3483,-80.1585;   Boca Raton;   Florida
137.69.117.53; 137.69.117.53; /intermediate/colorfollower.pptx; 16/Oct/2014:15:35:30;  137.69.117.53;   37.3394,-121.8950;   San Jose;   California
64.124.185.66.t01735-01.above.net; 0.0.0.0; /advanced/align.pdf; 16/Oct/2014:16:07:20; None; None; None; None
64.124.185.66.t01735-01.above.net; 0.0.0.0; /advanced/align.pdf; 16/Oct/2014:16:07:21; None; None; None; None
64.124.185.66.t01735-01.above.net; 0.0.0.0; /advanced/align.pdf; 16/Oct/2014:16:07:22; None; None; None; None
64.124.185.66.t01735-01.above.net; 0.0.0.0; /advanced/align.pptx; 16/Oct/2014:16:09:12; None; None; None; None
ip43.208-100-40.static.steadfastdns.net; 208.100.40.43; /intermediate/debug.pdf; 16/Oct/2014:16:24:31;  ip43.208-100-40.static.steadfastdns.net;   41.8745,-87.6503;   Chicago;   Illinois
ip43.208-100-40.static.steadfastdns.net; 208.100.40.43; /wheelconverter/; 16/Oct/2014:16:26:12;  ip43.208-100-40.static.steadfastdns.net;   41.8745,-87.6503;   Chicago;   Illinois
64.124.185.66.t01735-01.above.net; 0.0.0.0; /advanced/gyroturn.pptx; 16/Oct/2014:17:14:42; None; None; None; None
64.124.185.66.t01735-01.above.net; 0.0.0.0; /advanced/align.pptx; 16/Oct/2014:17:15:02; None; None; None; None
64.124.185.66.t01735-01.above.net; 0.0.0.0; /drawplan/; 16/Oct/2014:17:15:33; None; None; None; None
adsl-65-0-132-141.jan.bellsouth.net; 65.0.132.141; /beginner/Beginner3.pdf; 16/Oct/2014:18:46:43;  adsl-65-0-132-141.jan.bellsouth.net;   33.9384,-88.2570;   Greenwood Springs;   Mississippi
adsl-65-0-132-141.jan.bellsouth.net; 65.0.132.141; /intermediate/colorfollower.ev3; 16/Oct/2014:18:49:07;  adsl-65-0-132-141.jan.bellsouth.net;   33.9384,-88.2570;   Greenwood Springs;   Mississippi
adsl-65-0-132-141.jan.bellsouth.net; 65.0.132.141; /intermediate/colorfollower.pdf; 16/Oct/2014:18:49:33;  adsl-65-0-132-141.jan.bellsouth.net;   33.9384,-88.2570;   Greenwood Springs;   Mississippi
adsl-65-0-132-141.jan.bellsouth.net; 65.0.132.141; /intermediate/debug.pdf; 16/Oct/2014:18:50:58;  adsl-65-0-132-141.jan.bellsouth.net;   33.9384,-88.2570;   Greenwood Springs;   Mississippi
adsl-65-0-132-141.jan.bellsouth.net; 65.0.132.141; /advanced/gyroturn.pptx; 16/Oct/2014:18:53:39;  adsl-65-0-132-141.jan.bellsouth.net;   33.9384,-88.2570;   Greenwood Springs;   Mississippi
adsl-65-0-132-141.jan.bellsouth.net; 65.0.132.141; /advanced/gyroturn.pptx; 16/Oct/2014:18:54:25;  adsl-65-0-132-141.jan.bellsouth.net;   33.9384,-88.2570;   Greenwood Springs;   Mississippi
adsl-65-0-132-141.jan.bellsouth.net; 65.0.132.141; /advanced/gyroturn.pptx; 16/Oct/2014:18:54:42;  adsl-65-0-132-141.jan.bellsouth.net;   33.9384,-88.2570;   Greenwood Springs;   Mississippi
adsl-65-0-132-141.jan.bellsouth.net; 65.0.132.141; /advanced/gyroturn.pptx; 16/Oct/2014:18:54:43;  adsl-65-0-132-141.jan.bellsouth.net;   33.9384,-88.2570;   Greenwood Springs;   Mississippi
adsl-65-0-132-141.jan.bellsouth.net; 65.0.132.141; /advanced/gyroturn.pptx; 16/Oct/2014:18:54:54;  adsl-65-0-132-141.jan.bellsouth.net;   33.9384,-88.2570;   Greenwood Springs;   Mississippi
adsl-65-0-132-141.jan.bellsouth.net; 65.0.132.141; /advanced/gyroturn.pptx; 16/Oct/2014:18:54:56;  adsl-65-0-132-141.jan.bellsouth.net;   33.9384,-88.2570;   Greenwood Springs;   Mississippi
adsl-65-0-132-141.jan.bellsouth.net; 65.0.132.141; /advanced/gyroturn.pptx; 16/Oct/2014:18:54:57;  adsl-65-0-132-141.jan.bellsouth.net;   33.9384,-88.2570;   Greenwood Springs;   Mississippi
adsl-65-0-132-141.jan.bellsouth.net; 65.0.132.141; /advanced/gyroturn.pptx; 16/Oct/2014:18:55:00;  adsl-65-0-132-141.jan.bellsouth.net;   33.9384,-88.2570;   Greenwood Springs;   Mississippi
adsl-65-0-132-141.jan.bellsouth.net; 65.0.132.141; /advanced/gyroturn.pptx; 16/Oct/2014:18:55:02;  adsl-65-0-132-141.jan.bellsouth.net;   33.9384,-88.2570;   Greenwood Springs;   Mississippi
adsl-65-0-132-141.jan.bellsouth.net; 65.0.132.141; /advanced/gyroturn.pptx; 16/Oct/2014:18:55:03;  adsl-65-0-132-141.jan.bellsouth.net;   33.9384,-88.2570;   Greenwood Springs;   Mississippi
adsl-65-0-132-141.jan.bellsouth.net; 65.0.132.141; /advanced/gyroturn.pdf; 16/Oct/2014:18:55:40;  adsl-65-0-132-141.jan.bellsouth.net;   33.9384,-88.2570;   Greenwood Springs;   Mississippi
crawl-66-249-67-33.googlebot.com; 66.249.67.33; /scorer/; 16/Oct/2014:19:03:15;  crawl-66-249-67-33.googlebot.com;   37.3860,-122.0838;   Mountain View;   California
crawl-66-249-67-33.googlebot.com; 66.249.67.33; /drawplan/; 16/Oct/2014:19:05:28;  crawl-66-249-67-33.googlebot.com;   37.3860,-122.0838;   Mountain View;   California
crawl-66-249-67-25.googlebot.com; 66.249.67.25; /misc/roles.pdf; 16/Oct/2014:19:05:51;  crawl-66-249-67-25.googlebot.com;   37.3860,-122.0838;   Mountain View;   California
crawl-66-249-67-25.googlebot.com; 66.249.67.25; /wheelconverter/; 16/Oct/2014:19:06:13;  crawl-66-249-67-25.googlebot.com;   37.3860,-122.0838;   Mountain View;   California
crawl-66-249-67-25.googlebot.com; 66.249.67.25; /misc/planning.pdf; 16/Oct/2014:19:06:36;  crawl-66-249-67-25.googlebot.com;   37.3860,-122.0838;   Mountain View;   California
crawl-66-249-67-17.googlebot.com; 66.249.67.17; /misc/timeline.pdf; 16/Oct/2014:19:06:59;  crawl-66-249-67-17.googlebot.com;   37.3860,-122.0838;   Mountain View;   California
crawl-66-249-67-25.googlebot.com; 66.249.67.25; /misc/engjournal.pdf; 16/Oct/2014:19:07:23;  crawl-66-249-67-25.googlebot.com;   37.3860,-122.0838;   Mountain View;   California
crawl-66-249-67-17.googlebot.com; 66.249.67.17; /misc/StrategyWorksheet.pdf; 16/Oct/2014:19:07:51;  crawl-66-249-67-17.googlebot.com;   37.3860,-122.0838;   Mountain View;   California
169.204.230.154; 169.204.230.154; /wheelconverter/; 16/Oct/2014:20:22:43;  169.204.230.154;   48.0518,-122.1771;   Marysville;   Washington
169.204.230.154; 169.204.230.154; /scorer/; 16/Oct/2014:20:24:06;  169.204.230.154;   48.0518,-122.1771;   Marysville;   Washington
169.204.230.154; 169.204.230.154; /drawplan/; 16/Oct/2014:20:24:44;  169.204.230.154;   48.0518,-122.1771;   Marysville;   Washington
169.204.230.154; 169.204.230.154; /misc/planning.pdf; 16/Oct/2014:20:25:14;  169.204.230.154;   48.0518,-122.1771;   Marysville;   Washington
169.204.230.154; 169.204.230.154; /misc/engjournal.pdf; 16/Oct/2014:20:25:29;  169.204.230.154;   48.0518,-122.1771;   Marysville;   Washington
169.204.230.154; 169.204.230.154; /misc/engjournal.pdf; 16/Oct/2014:20:25:26;  169.204.230.154;   48.0518,-122.1771;   Marysville;   Washington
169.204.230.154; 169.204.230.154; /misc/roles.pdf; 16/Oct/2014:20:25:48;  169.204.230.154;   48.0518,-122.1771;   Marysville;   Washington
169.204.230.154; 169.204.230.154; /misc/roles.pdf; 16/Oct/2014:20:25:48;  169.204.230.154;   48.0518,-122.1771;   Marysville;   Washington
169.204.230.154; 169.204.230.154; /misc/StrategyWorksheet.pdf; 16/Oct/2014:20:26:08;  169.204.230.154;   48.0518,-122.1771;   Marysville;   Washington
169.204.230.154; 169.204.230.154; /misc/timeline.pdf; 16/Oct/2014:20:26:26;  169.204.230.154;   48.0518,-122.1771;   Marysville;   Washington
169.204.230.154; 169.204.230.154; /misc/timeline.pdf; 16/Oct/2014:20:26:26;  169.204.230.154;   48.0518,-122.1771;   Marysville;   Washington
cpe0c473dd40e61-cm0c473dd40e60.cpe.net.cable.rogers.com; 99.229.205.182; /drawplan/; 16/Oct/2014:20:36:40;  cpe0c473dd40e61-cm0c473dd40e60.cpe.net.cable.rogers.com;   43.6092,-79.6201;   Mississauga;   Ontario
cpe0c473dd40e61-cm0c473dd40e60.cpe.net.cable.rogers.com; 99.229.205.182; /intermediate/SimpleLineFollower.pptx; 16/Oct/2014:20:38:33;  cpe0c473dd40e61-cm0c473dd40e60.cpe.net.cable.rogers.com;   43.6092,-79.6201;   Mississauga;   Ontario
cpe0c473dd40e61-cm0c473dd40e60.cpe.net.cable.rogers.com; 99.229.205.182; /intermediate/colorfollower.ev3; 16/Oct/2014:20:40:59;  cpe0c473dd40e61-cm0c473dd40e60.cpe.net.cable.rogers.com;   43.6092,-79.6201;   Mississauga;   Ontario
cpe0c473dd40e61-cm0c473dd40e60.cpe.net.cable.rogers.com; 99.229.205.182; /intermediate/colorfollower.pdf; 16/Oct/2014:20:41:01;  cpe0c473dd40e61-cm0c473dd40e60.cpe.net.cable.rogers.com;   43.6092,-79.6201;   Mississauga;   Ontario
cpe0c473dd40e61-cm0c473dd40e60.cpe.net.cable.rogers.com; 99.229.205.182; /intermediate/colorfollower.pptx; 16/Oct/2014:20:40:51;  cpe0c473dd40e61-cm0c473dd40e60.cpe.net.cable.rogers.com;   43.6092,-79.6201;   Mississauga;   Ontario
cpe0c473dd40e61-cm0c473dd40e60.cpe.net.cable.rogers.com; 99.229.205.182; /intermediate/colorfollower.pdf; 16/Oct/2014:20:41:03;  cpe0c473dd40e61-cm0c473dd40e60.cpe.net.cable.rogers.com;   43.6092,-79.6201;   Mississauga;   Ontario
88.245.57.46.dynamic.ttnet.com.tr; 0.0.0.0; /intermediate/colorfollower.pdf; 16/Oct/2014:20:46:34; None; None; None; None
88.245.57.46.dynamic.ttnet.com.tr; 0.0.0.0; /intermediate/debug.pdf; 16/Oct/2014:20:48:37; None; None; None; None
88.245.57.46.dynamic.ttnet.com.tr; 0.0.0.0; /intermediate/debug.pdf; 16/Oct/2014:20:48:37; None; None; None; None
88.245.57.46.dynamic.ttnet.com.tr; 0.0.0.0; /intermediate/colorfollower.pdf; 16/Oct/2014:20:49:04; None; None; None; None
88.245.57.46.dynamic.ttnet.com.tr; 0.0.0.0; /intermediate/colorfollower.pdf; 16/Oct/2014:20:49:09; None; None; None; None
88.245.57.46.dynamic.ttnet.com.tr; 0.0.0.0; /intermediate/colorfollower.pdf; 16/Oct/2014:20:49:10; None; None; None; None
84.125.113.165.dyn.user.ono.com; 0.0.0.0; /drawplan/; 16/Oct/2014:20:49:29; None; None; None; None
88.245.57.46.dynamic.ttnet.com.tr; 0.0.0.0; /intermediate/debug.pdf; 16/Oct/2014:20:48:31; None; None; None; None
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/work.docx; 16/Oct/2014:21:25:52;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
cpebcc810073b70-cmbcc810073b6d.cpe.net.cable.rogers.com; 99.228.77.90; /intermediate/colorfollower.pptx; 16/Oct/2014:21:27:06;  cpebcc810073b70-cmbcc810073b6d.cpe.net.cable.rogers.com;   43.5581,-79.5738;   Mississauga;   Ontario
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:08;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:08;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:09;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:09;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:09;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:10;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:10;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:11;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:11;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:11;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:11;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:11;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:12;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:13;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:11;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:13;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:13;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:14;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:14;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:14;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:13;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:16;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:15;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:14;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:16;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:18;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:18;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:19;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:19;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:14;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:16;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:20;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:21;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:21;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:21;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:21;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:23;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:22;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:22;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:24;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:22;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:24;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:25;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:24;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:24;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:25;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:27;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:27;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:28;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:27;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
cpebcc810073b70-cmbcc810073b6d.cpe.net.cable.rogers.com; 99.228.77.90; /intermediate/colorfollower.ev3; 16/Oct/2014:21:27:30;  cpebcc810073b70-cmbcc810073b6d.cpe.net.cable.rogers.com;   43.5581,-79.5738;   Mississauga;   Ontario
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:28;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:27;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:29;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
c-67-190-21-26.hsd1.co.comcast.net; 67.190.21.26; /beginner/robot.pdf; 16/Oct/2014:21:27:28;  c-67-190-21-26.hsd1.co.comcast.net;   39.5811,-104.9570;   Littleton;   Colorado
